timestamps,AMK_Torque_FL,AMK_Torque_FR,AMK_Torque_RL,AMK_Torque_RR,DCM_APPS_Throttle,DCM_Brake_Recu,Groundspeed_Vel,Gyro_Mov_Acc_Y,Gyro_Mov_Acc_X,HV_CurrentSensor_W
3.1172899999955916,0,0,0,0,0,0.8220000000000001,0,-0.5,-0.5,119
3.133959999995568,-0.1,0,0,0,0,0.534,0,-0.5,-0.5,118
3.1506299999955445,0.1,0,-0.1,0,0,0.294,0,-0.4,-0.4,118
3.167299999995521,0,0,0,0,0,0.082,0,-0.4,-0.4,118
3.1839699999954973,-0.1,0,0,0,0,0,0,-0.4,-0.4,118
3.2006399999954738,-0.2,-0.1,0,-0.1,0,0,0,-0.4,-0.4,118
3.21731,0,0,0,0,0,0,0,-0.3,-0.3,118
3.2339799999954266,0,0,0,0,0,0,0,-0.3,-0.3,117
3.250649999995403,0,0,0,-0.2,0,0,0,-0.4,-0.4,117
3.2673199999953795,-0.1,0,0,0,0,0,0,-0.4,-0.4,117
3.283989999995356,-0.1,0,0,-0.1,0,0,0,-0.4,-0.4,117
3.3006599999953323,0,0,0,0,0,0,0,-0.4,-0.4,117
3.3173299999953088,0,0,-0.1,-0.1,0,0,0,-0.4,-0.4,118
3.333999999995285,-0.1,-0.1,0,-0.2,0,0.128,0,-0.4,-0.4,118
3.3506699999952616,0.1,0,0,-0.1,0,0.312,0,-0.4,-0.4,118
3.367339999995238,-0.1,-0.1,0,-0.1,0,0.012,0,-0.4,-0.4,118
3.3840099999952145,0,0,0,-0.1,0,0.11,0,-0.5,-0.5,118
3.400679999995191,0,-0.1,0,-0.1,0,0,0,-0.5,-0.5,118
3.4173499999951673,0,0,-0.1,-0.1,0,0,0,-0.4,-0.4,118
3.4340199999951437,0,0,0,0,0,0,0,-0.4,-0.4,118
3.45069,-0.2,0,-0.1,0,0,0,0,-0.4,-0.4,118
3.4673599999950966,0,0,0,0,0,0,0,-0.4,-0.4,118
3.484029999995073,0,0,-0.2,-0.2,0,0,0,-0.4,-0.4,118
3.5006999999950494,0,-0.1,0,-0.3,0,0,0,-0.4,-0.4,117
3.517369999995026,-0.1,0,-0.1,0,0,0,0,-0.5,-0.5,117
3.5340399999950023,-0.1,0,0,0,0,0,0,-0.4,-0.4,117
3.5507099999949787,-0.1,-0.1,-0.2,0,0,0,0,-0.4,-0.4,117
3.567379999994955,0,0,0,-0.1,0,0,0,-0.4,-0.4,117
3.5840499999949316,-0.1,0,0,0,0,0,0,-0.4,-0.4,118
3.600719999994908,-0.2,0,0,-0.1,0,0,0,-0.4,-0.4,118
3.6173899999948844,-0.1,0,0,0,0,0,0,-0.3,-0.3,118
3.634059999994861,0,0,0,-0.1,0,0,0,-0.4,-0.4,118
3.6507299999948373,-0.1,0,0,0,0,0,0,-0.4,-0.4,118
3.6673999999948137,-0.2,0,0,0,0,0,0,-0.3,-0.3,119
3.68407,-0.1,-0.1,-0.1,-0.1,0,0,0,-0.3,-0.3,119
3.7007399999947665,-0.1,-0.1,0,0,0,0,0,-0.3,-0.3,120
3.717409999994743,-0.1,0,-0.1,0,0,0,0,-0.4,-0.4,120
3.7340799999947194,0,0,-0.1,0,0,0,0,-0.4,-0.4,120
3.750749999994696,-0.1,-0.1,0,0,0,0,0,-0.4,-0.4,120
3.7674199999946723,-0.1,-0.1,-0.1,0,0,0,0,-0.4,-0.4,120
3.7840899999946487,-0.1,0,0,-0.1,0,0,0,-0.3,-0.3,119
3.800759999994625,-0.1,-0.1,-0.1,0,0,0,0,-0.2,-0.2,119
3.8174299999946015,-0.1,-0.1,-0.1,-0.1,0,0,0,-0.3,-0.3,119
3.834099999994578,-0.1,0,0,0,0,0,0,-0.4,-0.4,119
3.8507699999945544,0,0,0,0,0,0,0,-0.3,-0.3,119
3.867439999994531,0,-0.1,0,-0.1,0,0,0,-0.3,-0.3,119
3.8841099999945072,0,0,0,-0.2,0,0.20400000000000001,0,-0.4,-0.4,119
3.9007799999944837,0,-0.1,0,-0.1,0,0,0,-0.4,-0.4,120
3.91745,0,0,0,0,0,0.054,0,-0.4,-0.4,121
3.9341199999944365,0,-0.2,0,0,0,0.108,0,-0.4,-0.4,122
3.950789999994413,0,0,0,0,0,0,0,-0.4,-0.4,122
3.9674599999943894,0,0,0,0,0,0,0,-0.3,-0.3,122
3.984129999994366,-0.2,-0.1,0,-0.2,0,0,0,-0.3,-0.3,122
4.000799999994342,0,-0.1,0,0,0,0,0,-0.4,-0.4,122
4.017469999994319,0,0,0,0,0,0,0,-0.5,-0.5,122
4.034139999994295,-0.1,-0.1,0,0,0,0,0,-0.5,-0.5,123
4.0508099999942715,0,-0.1,0,-0.1,0,0,0,-0.5,-0.5,123
4.067479999994248,0,-0.1,0,0,0,0,0,-0.6,-0.6,122
4.084149999994224,-0.1,0,0,-0.1,0,0,0,-0.5,-0.5,122
4.100819999994201,-0.1,0,0,0,0,0,0,-0.4,-0.4,122
4.117489999994177,0,0,0,0,0,0,0,-0.4,-0.4,122
4.134159999994154,0,-0.1,-0.1,0,0,0,0,-0.5,-0.5,123
4.15083,0,-0.1,0,0,0,0,0,-0.5,-0.5,123
4.1674999999941065,0,0,0,0,0,0,0,-0.4,-0.4,123
4.184169999994083,-0.1,-0.1,0,0,0,0,0,-0.4,-0.4,122
4.200839999994059,0,-0.1,-0.1,0,0,0,0,-0.5,-0.5,122
4.217509999994036,0,0,-0.1,-0.1,0,0,0,-0.4,-0.4,122
4.234179999994012,-0.2,0,0,0,0,0,0,-0.5,-0.5,122
4.250849999993989,0,-0.1,0,0,0,0,0,-0.4,-0.4,122
4.267519999993965,0,0,-0.3,0,0,0,0,-0.4,-0.4,121
4.2841899999939415,-0.1,-0.1,0,-0.1,0,0.1,0,-0.3,-0.3,121
4.300859999993918,0,-0.1,-0.1,-0.1,0,0.508,0,-0.3,-0.3,122
4.317529999993894,-0.1,0,0,-0.2,0,0.914,0,-0.3,-0.3,122
4.334199999993871,-0.1,-0.2,-0.1,0,0,1.08,0,-0.3,-0.3,122
4.350869999993847,0,0,0,0,0,1.174,0,-0.3,-0.3,122
4.367539999993824,0,0,0,0,0,1.058,0,-0.4,-0.4,122
4.38421,-0.1,0,-0.1,0,0,0.976,0,-0.5,-0.5,121
4.400879999993776,-0.1,0,0,0,0,1.116,0,-0.4,-0.4,121
4.417549999993753,0,0,0,0,0,1.286,0,-0.3,-0.3,121
4.434219999993729,0,-0.1,0,0,0,1.676,0,-0.3,-0.3,121
4.450889999993706,0,0,0,-0.1,0,1.534,0,-0.4,-0.4,121
4.467559999993682,0,0,0,-0.1,0,1.302,0,-0.5,-0.5,121
4.484229999993659,0,0,0,0,0,1.322,0,-0.4,-0.4,121
4.500899999993635,-0.1,-0.1,0,-0.1,0,1.774,0,-0.4,-0.4,121
4.517569999993611,-0.1,0,0,0,0,2.242,0,-0.4,-0.4,121
4.534239999993588,0,-0.2,0,0,0,1.952,0,-0.3,-0.3,122
4.550909999993564,0,0,0,0,0,2.15,0,-0.3,-0.3,122
4.567579999993541,-0.1,0,0,0,0,1.86,0,-0.3,-0.3,121
4.584249999993517,-0.1,0,0,0,0,1.9140000000000001,0,-0.4,-0.4,121
4.6009199999934935,0,0,0,0,0,2.182,0,-0.4,-0.4,121
4.61759,0,0,-0.1,0,0,2.126,0,-0.5,-0.5,121
4.634259999993446,0,0,0,0,0,2.93,0,-0.3,-0.3,121
4.650929999993423,0,-0.1,0,-0.1,0,2.182,0,-0.4,-0.4,121
4.667599999993399,-0.2,0,0,-0.1,0,2.476,0,-0.5,-0.5,121
4.684269999993376,-0.1,0,0,-0.1,0,2.368,0,-0.7,-0.7,121
4.700939999993352,0,-0.1,0,-0.1,0,2.462,0,-0.7,-0.7,121
4.7176099999933285,-0.1,-0.1,-0.1,0,0,2.754,0,-0.6,-0.6,120
4.734279999993305,0,0,0,0,0,2.614,0,-0.5,-0.5,120
4.750949999993281,0,-0.1,0,-0.1,0,2.232,0,-0.4,-0.4,120
4.767619999993258,-0.1,0,0,0,0,1.764,0,-0.4,-0.4,120
